time,player_id,mate_id,team_id,decision,goal_team_1,goal_team_2,goal_1_post_1_x,goal_1_post_1_y,goal_1_post_2_x,goal_1_post_2_y,goal_2_post_1_x,goal_2_post_1_y,goal_2_post_2_x,goal_2_post_2_y,player_1_x,player_1_y,player_1_alpha,player_2_x,player_2_y,player_2_alpha,player_3_x,player_3_y,player_3_alpha,player_4_x,player_4_y,player_4_alpha,ball_x,ball_y,label
293.41,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1194,370,347.54,1086.25,371.75,83.06,964.5,514.5,255.11,955.75,572.75,81.66,1070,593.5,0.25
293.72,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1194,370,347.54,1096.25,367,124.3,958.75,548,244.92,955.25,621.25,78.73,1078,594,0.25
294.35,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1194,370,347.54,1092.75,368.75,104.86,983.25,530,194.86,950.25,604,25.96,1078.69,593.69,0.25
294.98,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1194,370,347.54,1079.75,358.25,19.85,1007.5,540,144.92,899,606.75,14.35,1079.86,593.76,0.25
295.29,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1194,370,347.54,1099.75,353,36.45,1044.25,565,144.08,896.25,605.25,56.28,1095,598,0.25
295.91,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1194,370,347.54,1115.75,320,70.72,1094.75,593.5,155.5,901.5,620,87.89,1150.5,614.71,0.25
296.57,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1194,370,347.54,1112,289,14.3,1094.75,593.75,156.98,892,606,31.02,1150.9,614.54,0.25
297.21,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1194,370,347.54,1084.5,301.75,61.41,1095,593.5,155.5,881.25,606.75,89.52,1151,614.74,0.25
297.83,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1189.25,402.5,315.08,1079.75,300.75,27.69,1095,593.5,155.5,892.75,612.75,94.33,1150.5,614.71,0.25
298.14,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1181.75,410.25,351.23,1078,298,19.85,1095,593.5,155.5,888.25,614.75,73.89,1150.5,614.71,0.25
298.78,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1121,441.25,16.98,1082.75,313.75,96.73,1094.75,593.5,155.5,888.25,621,92.28,1151,614.74,0.25
299.42,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1041.25,475.5,20.05,1105.25,354.25,124.58,1094.75,593.5,155.5,888.25,603.25,126.85,1150.5,615,0.25
299.74,2,1,1,guard,0,3,1186,254,1195,486,99,228,79,454,1002.25,493.25,20.05,1107.75,357,149.86,1095,593.5,155.5,890.25,599,166.7,1150.84,615.07,0.25
0.31,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,952,229.25,74.17,966.25,466,184.48,266,235.75,164.17,306.5,435.5,59.36,610.52,343.37,0.25
0.65,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,941.25,222.5,20.29,963.25,474.5,139.48,266.5,231.25,213.4,301.5,429.25,8.1,618.53,381.48,0.25
1.29,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,876.25,224.75,0.99,930.25,430.25,116.82,266.5,231.25,213.4,346.75,433.25,2.84,636,435,0.25
1.63,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,821.75,232.25,4.48,915.75,399.25,139.88,266.5,231.25,213.4,361.5,426,31.34,651.55,450.57,0.25
2.26,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,727.75,248.5,4.48,909.25,392.5,198.78,162,390,214.71,437.25,365.5,30.01,659,474.5,0.25
2.9,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,679.5,275.25,43.12,861.5,409.25,166.34,160,403.5,113.36,499.75,312.5,8.1,688,493,0.25
3.21,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,661.75,295,60.17,836.25,402.5,185.78,159.5,404,109.49,520,309.5,351,688.76,507.53,0.25
3.85,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,660,349,62.97,785.75,426.5,206.3,133,298.5,96.81,597,309,332.36,680.36,494.35,0.25
4.18,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,656,354.75,28.63,746.25,449.5,205.44,123.75,269.5,76.11,595.75,303.25,325.59,670,487.5,0.25
4.81,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,657.25,346.75,314.05,716.75,457.25,236.49,90,317.5,54.09,583.25,305.5,34.71,663,494,0.25
5.44,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,650,340,334.49,719.25,473.5,160.05,69.25,345,3.35,566.25,335.5,68.08,654.22,521.78,0.25
5.76,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,646,342.5,337.61,704.5,468,143.51,80.75,344.75,341.34,562.25,332.75,27.7,658,507,0.25
6.41,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,656,324,281.33,670.75,453.25,115.44,106,358,12.35,515.25,340.5,357.84,625,519.5,0.25
6.72,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,642,290.25,294.85,679.75,452.5,150.03,106.25,353.5,326.29,514.25,337.25,320.31,601.09,520.63,0.25
7.37,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,646.25,283,252.84,677.5,455.5,118.16,131.5,387.25,320.78,519.5,348,249.22,547,509.5,0.25
8,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,615.75,331,225.54,667.75,448.75,121.34,187.25,401.25,345.86,500,379.5,316.9,531.29,475.71,0.25
8.34,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,596.25,353,225.3,642.75,414.25,122.35,232.25,409.5,345.86,510.75,384.5,342.84,527.19,459.95,0.25
8.97,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,588.25,345,261.11,655.25,407.5,169.57,263.75,420.5,8.89,502,384,315.54,528,468,0.25
9.29,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,584.75,347.25,276.11,667.75,407,190.86,264.75,417.25,331.72,505.25,389.5,296.3,546.28,474.5,0.25
9.94,2,1,1,center,0,0,1190,230,1203,462,104,224,87,450,581.25,356.25,330.84,669.75,386.75,257.95,293.75,451.75,323.51,547.25,440.25,308.3,575.34,504.17,0.25
10.26,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,578.75,365.25,9.3,676.75,339,259.57,307.25,457.25,351.2,572.25,462.5,294.01,605.07,536.5,-0.7566792163494238
10.91,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,622,340.5,26.3,685.25,308,206.3,348.25,457.5,30.38,576.75,443.75,256.34,666,601.5,-0.7566792163494238
11.55,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,629,342.75,66.04,714.25,295,162.84,373.25,430.5,330.84,566.25,523,273.93,708,627,-0.7566792163494238
11.88,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,634.5,346,105.97,728.5,303.5,145.59,384,439.75,304.71,556.25,523.75,322.97,731,607.5,-0.7566792163494238
12.52,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,687.25,384.75,132.98,795.75,341,128.3,414,464.75,237.91,592.75,530.75,344.46,739,568,-0.7566792163494238
12.84,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,721.25,413,135.3,800.75,354,110.29,428.5,457.25,214.9,649,535.25,327.91,736,554,-0.7566792163494238
13.5,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,771.5,467.5,113.83,846.75,432,116.82,502,397.75,215.97,659.75,547.75,264.47,743,554,-0.7566792163494238
14.13,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,764.5,458.75,54.93,860.75,462.25,145.11,579,334.75,213.4,649.5,588,327.22,753.32,581.91,-0.7566792163494238
14.44,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,767,431.25,51.24,847,447.5,136.32,605.5,315.25,201.77,657.75,589,349.71,752.11,584.39,-0.7566792163494238
15.09,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,761.75,417,65.03,851,449.25,129.47,623,330,141.74,698.25,584.75,289.67,782.15,591.45,-0.7566792163494238
15.42,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,776.25,374.5,64.49,883.5,482,130.6,651,349.25,140.31,704,585,247.48,803.09,599.09,-0.7566792163494238
16.06,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,780.25,327.5,2.6,919,510.5,180.63,650.75,348.5,141.24,691.25,599.25,223.87,854.33,623.33,-0.7566792163494238
16.71,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,839,334,343.16,878.75,526.5,182.6,650.75,348.5,141.24,744.75,560,195.97,874,624,-0.7566792163494238
17.03,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,886,343.5,343.16,876.25,533.5,153.55,650.75,349,141.24,747.25,558.75,147.91,873.97,630.62,-0.7566792163494238
17.66,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,949.25,356.75,341.94,837.25,492.5,120.38,650.75,348.75,142.65,773.25,586.25,121.95,867.28,622.89,-0.7566792163494238
18.31,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,885.5,343.25,343.47,825.5,453.75,180.76,650.75,348.75,142.65,779,582.25,148.61,855.05,604.71,-0.7566792163494238
18.62,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,929,352.75,341.6,813.75,455.5,195.03,650.75,348.75,142.65,803.25,581,168.13,857.56,597.68,-0.7566792163494238
19.27,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,897.25,346.5,343.47,744.25,474.75,211.34,650.75,348.75,142.65,884.75,587,153.55,958,599,-0.7566792163494238
19.9,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,923.25,351.75,344.74,737.25,481,277,650.75,348.5,141.24,876.25,586.75,73.47,1040.5,604.5,-0.7566792163494238
20.24,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,936.75,354.5,343.47,745.75,511.5,258.3,650.75,348.5,141.24,869,590.5,54.33,1076.83,607.83,-0.7566792163494238
20.9,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,873.25,343.5,346.57,745.5,524.5,187.71,650.75,348.75,142.65,867,577.25,10.42,1111.2,617.66,-0.7566792163494238
21.55,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,931.75,353.75,346.57,709.5,519.25,251.94,650.75,348.5,141.24,931.75,587,340.05,1115.46,615.46,-0.7566792163494238
21.87,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,891.25,348.25,348.13,707.25,529.25,272.17,650.75,348.75,142.65,976.25,595.5,341.6,1115.5,615.5,-0.7566792163494238
22.51,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,920.5,351,347.95,717,609.5,259.96,650.75,348.75,142.65,1017.75,578.75,15.03,1112.5,613,-0.7566792163494238
23.15,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,884.25,347,348.13,718.5,592.25,206.82,650.75,348.75,142.65,1046.5,557,310.6,1115.99,615.86,-0.7566792163494238
23.48,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,873.5,345.5,349.71,734.25,589.5,188.89,650.75,348.75,142.65,1055.25,567,293.21,1120,615.5,-0.7566792163494238
24.13,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,932.25,350,348.13,826,566.75,188.89,650.75,348.75,142.65,1076,595,341.6,1125,613.5,-0.7566792163494238
24.45,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,886.5,345.5,349.71,872.5,554.75,190.86,650.75,348.75,142.65,1089.75,593.25,347.95,1140.79,605.16,-0.7566792163494238
25.1,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,911,346.75,349.71,961.5,531.75,191.33,650.75,348.75,142.65,1103.25,589.5,335.03,1161,511,-0.7566792163494238
25.74,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,974.25,352,349.71,1046.5,507.25,190.86,650.75,348.5,141.24,1111.5,589.25,320.78,1182.5,444,-0.7566792163494238
26.08,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,932.75,349.5,351.29,1070,499.5,191.83,650.75,348.75,142.65,1114,583.75,297.3,1178.44,420.76,-0.7566792163494238
26.7,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,851.5,345.5,338.53,1119.75,471,187.21,650.75,348.75,142.65,1113.25,559.5,273.93,1164,370.5,-0.7566792163494238
27.03,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,866.25,351.75,326.49,1103.5,461.25,158.76,650.75,348.5,141.24,1108.75,568.5,312.98,1159.19,352.96,-0.7566792163494238
27.65,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,886,379,21.77,1079.75,442,212.04,650.75,348.5,141.24,1105.5,568.75,303.87,1151.91,342.71,-0.7566792163494238
28.29,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,930.25,339.5,39.47,1048.5,482.25,236.4,650.75,348.5,141.24,1105,569.5,270.81,1135.5,339,-0.7566792163494238
28.61,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,959.75,309.25,40.64,1041.25,489.75,231.24,650.75,348.75,142.65,1100.5,578,269.24,1121,335,-0.7566792163494238
29.26,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,994.5,293.5,100.86,1056,489,183.09,650.75,349,141.24,1092.75,575.75,201.04,1107,330,-0.7566792163494238
29.88,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1036,334.25,122.63,1088.5,482.25,213.13,650.75,349,141.24,1084.5,581,122.35,1099.91,330.21,-0.7566792163494238
30.2,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1060.5,362,113.21,1056.5,502.75,214.71,650.75,349,142.65,1077.75,578.75,97.35,1102.69,333.35,-0.7566792163494238
30.87,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1073.25,358,152.36,1033.25,499.25,264.47,650.75,348.75,142.65,1074.5,571,130.64,1108.5,333,-0.7566792163494238
31.51,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1071,338,237.12,1015.75,452.25,266.11,650.75,348.75,142.65,1045.75,526.25,114.61,1110,268,-0.7566792163494238
31.84,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1066.25,316.5,259.57,1011.25,426,242.36,650.5,349,142.65,1037.25,509.75,129.47,1099.88,246,-0.7566792163494238
32.48,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1063.5,338,261.11,971,463.25,224.24,650.75,348.75,142.65,1050.5,512.75,206.3,1078.5,205,-0.7566792163494238
34.38,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1140,330.5,211.71,971.5,465.75,211,695.25,293.5,224.24,1093.25,478.75,189,1025.2,230.62,-0.7566792163494238
34.69,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1165,311,195.24,987,468.5,186.11,724.75,259.75,225.54,1141,480,189,1030,229,-0.7566792163494238
35.35,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1177,328,140.31,1015.5,463.5,145.73,785.75,190.5,224.44,1170.25,475.75,154.94,1031.5,229,-0.7566792163494238
35.99,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1159.75,316.25,140.31,1039,523.25,112.45,826.75,159.75,182.84,1140.75,451.75,134.24,1041.5,231.5,-0.7566792163494238
36.3,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1131.25,301.75,123.65,1059.5,562.5,111.77,868.5,153.75,182.84,1105.25,425.25,135.3,1040.5,230.5,-0.7566792163494238
36.97,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1113.5,303.75,70.44,1079,584.75,164.17,966.75,140,184.78,1080.75,400.5,183.84,1041,231,-0.7566792163494238
37.3,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1123.25,305.5,106.58,1091.75,576.5,190.18,999.75,134.5,183.79,1058.5,402,185.53,1032,230.5,-0.7566792163494238
37.96,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1084,263.5,131.86,1098.5,568,140.31,1007.75,155,113.36,919.75,407.5,184.2,1041,231,-0.7566792163494238
38.3,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1074.25,260.25,115.44,1088.75,572.25,92.38,1017,179.5,109.49,880,408.75,185.53,1047,239.5,-0.7566792163494238
38.95,2,1,1,shoot,0,0,1190,230,1203,462,104,224,87,450,1094.25,299,82.84,1086.75,579.5,111.77,1040.25,221,136.32,776.75,412,185.53,1083.71,266.14,-0.7566792163494238
39.57,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1093.75,302,81.11,1103.25,589.5,132.98,1008.5,208.5,166.57,727.25,409.5,136.32,1093.12,220.71,0.25
39.88,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1095.75,263,81.11,1089.25,580.5,102.91,992,207.25,169.43,688.75,381.75,138.93,1088.91,205.21,0.25
40.54,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1100.75,273.25,69.22,1082.75,567.25,34.71,1037.25,220.75,148.65,624,334.5,134.24,1092.5,192.5,0.25
40.86,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1103.25,290.75,45.54,1105.5,548.75,44.24,1040.25,223.75,150.84,623.75,334.25,134.24,1099.43,195.79,0.25
41.5,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1094.25,278.5,334.49,1119.75,503.25,72.84,1045,201.25,212.04,623.75,334.25,134.24,1109.84,207.47,0.25
42.16,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1068.25,260,303.65,1140.5,407.25,72.5,1064,172,180.49,624,334.5,134.24,1125.5,192.5,0.25
42.48,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1074.5,257,267.84,1149.5,366,72.5,1064.5,166.5,219.47,623.75,334.25,134.24,1131.5,184.5,0.25
43.13,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1084.25,250.75,272.84,1150,322.75,12.35,1044.75,186,241.04,623.75,334.25,134.24,1141.48,139.09,0.25
43.8,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1079.25,225.5,283.44,1165,325.75,320.31,1029,169,250.44,624,334.5,134.24,1115.26,130.46,-0.4312959421248206
44.12,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1080.25,228.75,283.44,1186.75,346.25,333.92,1023.75,168.75,255.86,624,334.5,134.24,1113.21,132.77,-0.4312959421248206
44.78,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1096.75,285.5,284.46,1150,360,342.5,1022.5,233.75,269.51,624,334.5,134.24,1118.48,140.4,-0.4312959421248206
45.42,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1094.75,288.5,276.11,1138,369.25,336.04,1024.75,219.5,248.76,623.75,334.25,134.24,1126.77,142.99,-0.4312959421248206
45.75,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1096.75,299,276.11,1140,379.5,335.5,1027.25,218,210.63,624,334.5,134.24,1129.68,142.41,-0.4312959421248206
46.39,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1101,321.5,278.1,1139.75,404.5,330.17,1045.25,236.5,144.33,624,334.5,134.24,1130.52,143.09,-0.4312959421248206
47.02,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1104.75,340.75,276.11,1139,425.75,326.4,1056.5,240,189.73,623.75,334.25,134.24,1130.39,142.77,-0.4312959421248206
47.34,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1106.25,348.75,277.35,1139,435.25,322.65,1074,224.25,209.61,624,334.5,134.24,1130.39,142.77,-0.4312959421248206
47.97,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1107.5,356,283.91,1138.25,441,316.6,1097.25,203.5,271.18,623.75,334.25,134.24,1130.5,142.75,-0.4312959421248206
48.62,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1119.25,390.75,282.91,1168,468.25,336.59,1064.75,146,291.04,624,334.5,134.24,1131.08,142.32,-0.4312959421248206
48.95,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1118.5,389,283.91,1164,475,342.84,1048.5,112.75,294.85,623.75,334.25,134.24,1130.99,143.11,-0.4312959421248206
49.58,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1090.25,319.25,300.38,1083,456,342.84,1044.75,113.5,10.66,624,334.5,134.24,1131,143.11,-0.4312959421248206
50.22,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1061.75,332.5,0.63,1008.5,440,330.03,1082.75,110,330.33,624,334.5,134.24,1132,143,-0.4312959421248206
50.54,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1021.25,335,357.74,996,430.5,318.56,1116,125.75,333.31,624,334.5,134.24,1161.59,161.81,-0.4312959421248206
51.19,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1015.25,334.75,349.71,914.25,385.25,326.49,1126,132.75,335.5,624,334.5,134.24,1161.45,251.24,-0.4312959421248206
51.52,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,988,335.75,7.71,892,372,316.32,1126,132.75,335.5,623.75,334.25,134.24,1152,289,-0.4312959421248206
52.17,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,995.75,331.5,67.61,902.5,355.5,254.46,1139.5,147.25,322.13,624,334.5,134.24,1113.67,345.83,-0.4312959421248206
52.49,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1000.25,304.5,52.65,908.75,327,267.74,1142,161,326.29,636,344.5,134.24,1095,355.5,-0.4312959421248206
53.13,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,974.25,290,354.47,882.5,276.75,292.54,1087.25,148.5,327.91,701.25,397,144.93,1051.5,374,-0.4312959421248206
53.76,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,938.75,289.75,340.05,858.25,227.75,293.36,1088.25,147,250,757.5,399.75,163.16,999.5,356,-0.4312959421248206
54.39,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,971.5,306.75,44.24,881,271.5,296.3,1065.75,180.25,257.56,812.25,430,141.24,1049.39,340.28,-0.4312959421248206
55.04,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,997,271.25,81.11,856.25,227.75,295.74,1068.75,191.5,317.94,825.75,437.75,143.51,1109.5,320.5,-0.4312959421248206
55.36,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1010.25,288.25,101.33,876.75,264,296.3,1088.75,206,308.25,825.75,437.75,143.51,1134.13,305.46,-0.4312959421248206
55.99,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1033.25,360,94.48,907,324,311.76,1098.75,207,252.13,885.75,484,78.13,1142,283.5,-0.4312959421248206
56.63,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1038.5,305,76.11,913.5,330.75,9.3,1095.5,205.5,246.59,910.75,448.75,63.92,1153.04,249.04,-0.4312959421248206
56.94,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1036.75,277.5,57.91,937.75,328.75,24.85,1094.75,216,276.81,914.75,451,78.13,1148.84,235.71,-0.4312959421248206
57.56,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1008.25,264.25,349.57,947,343,104.46,1107,281.75,275.09,905.25,442.5,345.01,1147.85,232.99,-0.4312959421248206
57.89,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,981.75,256.25,5.78,948.25,344,115.44,1117,324,254.17,907.75,437.75,302.89,1140.5,235,-0.4312959421248206
58.51,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,971.75,242.5,54.09,957.5,317.5,81.2,1113.5,332.75,190.66,907.75,437.75,302.89,1130,249,-0.4312959421248206
59.16,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,970.25,192,52.65,974.75,302.25,134.05,1070.75,350.5,237.12,846.25,321.75,292.54,1135.85,250.14,-0.4312959421248206
59.47,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,950,197.5,26.3,963.25,293.5,152.36,1048.25,389.25,235.59,855.25,337.75,292.54,1136.34,250.2,-0.4312959421248206
60.11,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,971.25,179.5,24.85,946.25,297.25,122.35,1014.75,447.5,242.36,902,423.5,291.04,1136,242,-0.4312959421248206
60.76,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1015.25,169,93.09,914.75,276,122.35,991,441,329.36,901.75,440.75,5.78,1135.47,250.08,-0.4312959421248206
61.1,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1031,184.75,114.01,908.25,277,91.18,992.75,440.5,324.93,906.75,437.25,341.94,1136,242,-0.4312959421248206
61.73,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1043,227.75,81,918.5,237.25,39.47,1002.25,446.75,291.77,901.5,423.75,294.61,1136,242,-0.4312959421248206
62.05,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1041.75,256,64.94,916.75,227.75,357.74,997,421,280.86,901.5,423.75,294.61,1134.5,242.5,-0.4312959421248206
62.68,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1021.75,277.5,65.5,930,226.25,298.63,978.5,345.25,266.16,901.5,423.75,294.61,1136,242,-0.4312959421248206
63.32,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1018.25,287.5,57.91,946.75,223.5,300.01,980,354,267.74,899,291,239.46,1135.77,249.85,-0.4312959421248206
63.65,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1015.5,284,27.21,957.25,232.5,296.3,980,354,267.74,895.5,298.75,233.21,1135.5,242,-0.4312959421248206
64.28,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1015.75,292.5,22.54,931,189,297.21,956.75,360.5,232.65,885.5,315.75,236.4,1135.5,242,-0.4312959421248206
64.6,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,986.25,311.25,26.3,915.25,163,309.47,943,370,212.35,885.5,315.75,236.4,1136,242,-0.4312959421248206
65.24,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,962.5,320,10.86,900.5,146.5,0.99,910.25,391.25,237.91,852,238.5,300.01,1136,242,-0.4312959421248206
65.87,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,975.5,315,69.22,953.25,124.5,19.49,909.25,400.5,155.03,842,244.75,328.65,1136,242,-0.4312959421248206
66.19,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,986.25,277,69.22,989.5,108,19.49,897.25,393.25,130.64,839.75,246,332.36,1135.5,250,-0.4312959421248206
66.82,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1010.75,258,110.29,1030.25,92.5,342.5,878,362,189.3,845.75,245.75,276.81,1135.72,250.04,-0.4312959421248206
67.14,2,1,1,intercept,0,0,1190,230,1203,462,104,224,87,450,1032.5,298,110.29,1071.75,102.75,342.13,868.25,368,196.58,845.75,245.75,276.81,1135.5,250.5,-0.4312959421248206
67.8,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1070.75,369.5,99.3,1107.5,116.5,357.94,810.75,376.5,153.55,843,314.5,244.94,1135.5,242,0.25
68.44,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1053.75,367,22.54,1098,133.75,53.82,758,347,152.36,837,309.75,205.44,1136,242,0.25
68.77,2,1,1,guard,0,0,1190,230,1203,462,104,224,87,450,1033.25,360.25,357.74,1075.25,170.25,54.73,739.25,344.5,183.89,837.75,309.5,134.24,1136.01,250.76,0.25
